user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
user_0266,1,premium,19.99,paid,19.99,True
user_0266,2,premium,19.99,paid,19.99,True
user_0266,3,premium,19.99,paid,19.99,True
user_0266,4,premium,19.99,paid,19.99,True
user_0266,5,premium,19.99,paid,19.99,True
user_0266,6,premium,19.99,paid,19.99,True
user_0266,7,premium,19.99,paid,19.99,True
user_0266,8,premium,19.99,paid,19.99,True
user_0266,9,premium,19.99,paid,19.99,True
user_0266,10,premium,19.99,paid,19.99,True
user_0266,11,premium,19.99,paid,19.99,True
user_0266,12,premium,19.99,paid,19.99,True
user_0267,1,premium,19.99,paid,19.99,True
user_0267,2,premium,19.99,paid,19.99,True
user_0267,3,premium,19.99,paid,19.99,True
user_0267,4,premium,19.99,paid,19.99,True
user_0267,5,premium,19.99,failed,0.0,True
user_0267,6,premium,19.99,paid,19.99,True
user_0267,7,premium,19.99,paid,19.99,True
user_0267,8,premium,19.99,paid,19.99,True
user_0267,9,premium,19.99,paid,19.99,True
user_0267,10,premium,19.99,paid,19.99,True
user_0267,11,premium,19.99,paid,19.99,True
user_0267,12,premium,19.99,paid,19.99,True
user_0268,1,basic,9.99,paid,9.99,True
user_0268,2,basic,9.99,paid,9.99,True
user_0268,3,basic,9.99,paid,9.99,True
user_0268,4,basic,9.99,paid,9.99,True
user_0268,5,basic,9.99,paid,9.99,True
user_0268,6,basic,9.99,paid,9.99,True
user_0268,7,basic,9.99,paid,9.99,True
user_0268,8,basic,9.99,paid,9.99,True
user_0268,9,basic,9.99,paid,9.99,True
user_0268,10,basic,9.99,paid,9.99,True
user_0268,11,basic,9.99,paid,9.99,True
user_0268,12,basic,9.99,paid,9.99,True
user_0269,1,basic,9.99,paid,9.99,True
user_0269,2,basic,9.99,paid,9.99,True
user_0269,3,basic,9.99,paid,9.99,True
user_0269,4,basic,9.99,paid,9.99,True
user_0269,5,basic,9.99,paid,9.99,True
user_0269,6,basic,9.99,paid,9.99,True
user_0269,7,basic,9.99,paid,9.99,True
user_0269,8,basic,9.99,paid,9.99,True
user_0269,9,basic,9.99,paid,9.99,True
user_0269,10,basic,9.99,paid,9.99,True
user_0269,11,basic,9.99,paid,9.99,True
user_0269,12,basic,9.99,paid,9.99,True
user_0270,1,premium,19.99,paid,19.99,True
user_0270,2,premium,19.99,paid,19.99,True
user_0270,3,premium,19.99,failed,0.0,True
user_0270,4,premium,19.99,paid,19.99,True
user_0270,5,premium,19.99,paid,19.99,True
user_0270,6,premium,19.99,paid,19.99,True
user_0270,7,premium,19.99,paid,19.99,True
user_0270,8,premium,19.99,paid,19.99,True
user_0270,9,premium,19.99,paid,19.99,True
user_0270,10,premium,19.99,paid,19.99,True
user_0270,11,premium,19.99,paid,19.99,True
user_0270,12,premium,19.99,paid,19.99,True
user_0271,1,premium,19.99,paid,19.99,True
user_0271,2,premium,19.99,failed,0.0,True
user_0271,3,premium,19.99,paid,19.99,True
user_0271,4,premium,19.99,failed,0.0,False
user_0272,1,premium,19.99,paid,19.99,True
user_0272,2,premium,19.99,paid,19.99,True
user_0272,3,premium,19.99,paid,19.99,True
user_0272,4,premium,19.99,paid,19.99,True
user_0272,5,premium,19.99,paid,19.99,True
user_0272,6,premium,19.99,failed,0.0,True
user_0272,7,premium,19.99,paid,19.99,True
user_0272,8,premium,19.99,paid,19.99,True
user_0272,9,premium,19.99,failed,0.0,True
user_0272,10,premium,19.99,paid,19.99,True
user_0272,11,premium,19.99,paid,19.99,True
user_0272,12,premium,19.99,paid,19.99,True
user_0273,1,premium,19.99,paid,19.99,True
user_0273,2,premium,19.99,failed,0.0,False
user_0274,1,basic,9.99,failed,0.0,True
user_0274,2,basic,9.99,failed,0.0,True
user_0274,3,basic,9.99,paid,9.99,True
user_0274,4,basic,9.99,paid,9.99,True
user_0274,5,basic,9.99,paid,9.99,True
user_0274,6,basic,9.99,paid,9.99,True
user_0274,7,basic,9.99,paid,9.99,True
user_0274,8,basic,9.99,paid,9.99,True
user_0274,9,basic,9.99,paid,9.99,True
user_0274,10,basic,9.99,paid,9.99,True
user_0274,11,basic,9.99,paid,9.99,True
user_0274,12,basic,9.99,paid,9.99,True
user_0275,1,basic,9.99,paid,9.99,True
user_0275,2,basic,9.99,paid,9.99,True
user_0275,3,basic,9.99,paid,9.99,True
user_0275,4,basic,9.99,paid,9.99,True
user_0275,5,basic,9.99,paid,9.99,True
user_0275,6,basic,9.99,paid,9.99,True
user_0275,7,basic,9.99,paid,9.99,True
user_0275,8,basic,9.99,paid,9.99,True
user_0275,9,basic,9.99,paid,9.99,True
user_0275,10,basic,9.99,paid,9.99,True
user_0275,11,basic,9.99,failed,0.0,True
user_0275,12,basic,9.99,paid,9.99,True
user_0276,1,premium,19.99,paid,19.99,True
user_0276,2,premium,19.99,paid,19.99,True
user_0276,3,premium,19.99,paid,19.99,True
user_0276,4,premium,19.99,failed,0.0,True
user_0276,5,premium,19.99,paid,19.99,True
user_0276,6,premium,19.99,paid,19.99,True
user_0276,7,premium,19.99,paid,19.99,True
user_0276,8,premium,19.99,paid,19.99,True
user_0276,9,premium,19.99,paid,19.99,True
user_0276,10,premium,19.99,paid,19.99,True
user_0276,11,premium,19.99,paid,19.99,True
user_0276,12,premium,19.99,paid,19.99,True
user_0277,1,premium,19.99,paid,19.99,True
user_0277,2,premium,19.99,paid,19.99,True
user_0277,3,premium,19.99,paid,19.99,True
user_0277,4,premium,19.99,paid,19.99,True
user_0277,5,premium,19.99,paid,19.99,True
user_0277,6,premium,19.99,paid,19.99,True
user_0277,7,premium,19.99,paid,19.99,True
user_0277,8,premium,19.99,paid,19.99,True
user_0277,9,premium,19.99,paid,19.99,True
user_0277,10,premium,19.99,paid,19.99,True
user_0277,11,premium,19.99,paid,19.99,True
user_0277,12,premium,19.99,paid,19.99,True
user_0278,1,premium,19.99,paid,19.99,True
user_0278,2,premium,19.99,paid,19.99,True
user_0278,3,premium,19.99,paid,19.99,True
user_0278,4,premium,19.99,paid,19.99,True
user_0278,5,premium,19.99,paid,19.99,True
user_0278,6,premium,19.99,paid,19.99,True
user_0278,7,premium,19.99,paid,19.99,True
user_0278,8,premium,19.99,paid,19.99,True
user_0278,9,premium,19.99,paid,19.99,True
user_0278,10,premium,19.99,failed,0.0,False
user_0279,1,premium,19.99,paid,19.99,True
user_0279,2,premium,19.99,failed,0.0,True
user_0279,3,premium,19.99,paid,19.99,True
user_0279,4,premium,19.99,paid,19.99,True
user_0279,5,premium,19.99,paid,19.99,True
user_0279,6,premium,19.99,paid,19.99,True
user_0279,7,premium,19.99,paid,19.99,True
user_0279,8,premium,19.99,paid,19.99,True
user_0279,9,premium,19.99,failed,0.0,False
user_0280,1,premium,19.99,paid,19.99,True
user_0280,2,premium,19.99,paid,19.99,True
user_0280,3,premium,19.99,paid,19.99,True
user_0280,4,premium,19.99,paid,19.99,True
user_0280,5,premium,19.99,paid,19.99,True
user_0280,6,premium,19.99,paid,19.99,True
user_0280,7,premium,19.99,paid,19.99,True
user_0280,8,premium,19.99,paid,19.99,True
user_0280,9,premium,19.99,paid,19.99,True
user_0280,10,premium,19.99,paid,19.99,True
user_0280,11,premium,19.99,paid,19.99,True
user_0280,12,premium,19.99,paid,19.99,True
user_0281,1,basic,9.99,failed,0.0,True
user_0281,2,basic,9.99,paid,9.99,True
user_0281,3,basic,9.99,paid,9.99,True
user_0281,4,basic,9.99,paid,9.99,True
user_0281,5,basic,9.99,failed,0.0,True
user_0281,6,basic,9.99,paid,9.99,True
user_0281,7,basic,9.99,paid,9.99,True
user_0281,8,basic,9.99,paid,9.99,True
user_0281,9,basic,9.99,paid,9.99,True
user_0281,10,basic,9.99,paid,9.99,True
user_0281,11,basic,9.99,paid,9.99,True
user_0281,12,basic,9.99,paid,9.99,True
user_0282,1,basic,9.99,paid,9.99,True
user_0282,2,basic,9.99,paid,9.99,True
user_0282,3,basic,9.99,paid,9.99,True
user_0282,4,basic,9.99,paid,9.99,True
user_0282,5,basic,9.99,paid,9.99,True
user_0282,6,basic,9.99,paid,9.99,True
user_0282,7,basic,9.99,paid,9.99,True
user_0282,8,basic,9.99,paid,9.99,True
user_0282,9,basic,9.99,failed,0.0,True
user_0282,10,basic,9.99,paid,9.99,True
user_0282,11,basic,9.99,failed,0.0,True
user_0282,12,basic,9.99,paid,9.99,True
user_0283,1,basic,9.99,paid,9.99,True
user_0283,2,basic,9.99,failed,0.0,False
user_0284,1,basic,9.99,paid,9.99,True
user_0284,2,basic,9.99,paid,9.99,True
user_0284,3,basic,9.99,paid,9.99,True
user_0284,4,basic,9.99,paid,9.99,True
user_0284,5,basic,9.99,paid,9.99,True
user_0284,6,basic,9.99,paid,9.99,True
user_0284,7,basic,9.99,paid,9.99,True
user_0284,8,basic,9.99,paid,9.99,True
user_0284,9,basic,9.99,paid,9.99,True
user_0284,10,basic,9.99,paid,9.99,True
user_0284,11,basic,9.99,paid,9.99,True
user_0284,12,basic,9.99,paid,9.99,True
user_0285,1,basic,9.99,paid,9.99,True
user_0285,2,basic,9.99,paid,9.99,True
user_0285,3,basic,9.99,paid,9.99,True
user_0285,4,basic,9.99,paid,9.99,True
user_0285,5,basic,9.99,paid,9.99,True
user_0285,6,basic,9.99,paid,9.99,True
user_0285,7,basic,9.99,paid,9.99,True
user_0285,8,basic,9.99,paid,9.99,True
user_0285,9,basic,9.99,paid,9.99,True
user_0285,10,basic,9.99,paid,9.99,True
user_0285,11,basic,9.99,paid,9.99,True
user_0285,12,basic,9.99,paid,9.99,True
user_0286,1,basic,9.99,paid,9.99,True
user_0286,2,basic,9.99,paid,9.99,True
user_0286,3,basic,9.99,paid,9.99,True
user_0286,4,basic,9.99,paid,9.99,True
user_0286,5,basic,9.99,paid,9.99,True
user_0286,6,basic,9.99,paid,9.99,True
user_0286,7,basic,9.99,paid,9.99,True
user_0286,8,basic,9.99,paid,9.99,True
user_0286,9,basic,9.99,paid,9.99,True
user_0286,10,basic,9.99,paid,9.99,True
user_0286,11,basic,9.99,paid,9.99,True
user_0286,12,basic,9.99,paid,9.99,True
user_0287,1,basic,9.99,paid,9.99,True
user_0287,2,basic,9.99,paid,9.99,True
user_0287,3,basic,9.99,paid,9.99,True
user_0287,4,basic,9.99,paid,9.99,True
user_0287,5,basic,9.99,paid,9.99,True
user_0287,6,basic,9.99,paid,9.99,True
user_0287,7,basic,9.99,paid,9.99,True
user_0287,8,basic,9.99,paid,9.99,True
user_0287,9,basic,9.99,failed,0.0,False
user_0288,1,basic,9.99,paid,9.99,True
user_0288,2,basic,9.99,failed,0.0,False
user_0289,1,basic,9.99,paid,9.99,True
user_0289,2,basic,9.99,failed,0.0,False
user_0290,1,basic,9.99,paid,9.99,True
user_0290,2,basic,9.99,paid,9.99,True
user_0290,3,basic,9.99,paid,9.99,True
user_0290,4,basic,9.99,paid,9.99,True
user_0290,5,basic,9.99,paid,9.99,True
user_0290,6,basic,9.99,paid,9.99,True
user_0290,7,basic,9.99,failed,0.0,True
user_0290,8,basic,9.99,paid,9.99,True
user_0290,9,basic,9.99,paid,9.99,True
user_0290,10,basic,9.99,paid,9.99,True
user_0290,11,basic,9.99,paid,9.99,True
user_0290,12,basic,9.99,paid,9.99,True
user_0291,1,basic,9.99,paid,9.99,True
user_0291,2,basic,9.99,paid,9.99,True
user_0291,3,basic,9.99,paid,9.99,True
user_0291,4,basic,9.99,paid,9.99,True
user_0291,5,basic,9.99,paid,9.99,True
user_0291,6,basic,9.99,paid,9.99,True
user_0291,7,basic,9.99,paid,9.99,True
user_0291,8,basic,9.99,paid,9.99,True
user_0291,9,basic,9.99,paid,9.99,True
user_0291,10,basic,9.99,paid,9.99,True
user_0291,11,basic,9.99,failed,0.0,False
user_0292,1,premium,19.99,paid,19.99,True
user_0292,2,premium,19.99,paid,19.99,True
user_0292,3,premium,19.99,paid,19.99,True
user_0292,4,premium,19.99,paid,19.99,True
user_0292,5,premium,19.99,paid,19.99,True
user_0292,6,premium,19.99,failed,0.0,False
user_0293,1,basic,9.99,paid,9.99,True
user_0293,2,basic,9.99,failed,0.0,True
user_0293,3,basic,9.99,paid,9.99,True
user_0293,4,basic,9.99,paid,9.99,True
user_0293,5,basic,9.99,paid,9.99,True
user_0293,6,basic,9.99,failed,0.0,False
user_0294,1,basic,9.99,paid,9.99,True
user_0294,2,basic,9.99,paid,9.99,True
user_0294,3,basic,9.99,failed,0.0,False
user_0295,1,basic,9.99,paid,9.99,True
user_0295,2,basic,9.99,paid,9.99,True
user_0295,3,basic,9.99,failed,0.0,False
user_0296,1,premium,19.99,paid,19.99,True
user_0296,2,premium,19.99,paid,19.99,True
user_0296,3,premium,19.99,paid,19.99,True
user_0296,4,premium,19.99,paid,19.99,True
user_0296,5,premium,19.99,paid,19.99,True
user_0296,6,premium,19.99,paid,19.99,True
user_0296,7,premium,19.99,paid,19.99,True
user_0296,8,premium,19.99,paid,19.99,True
user_0296,9,premium,19.99,paid,19.99,True
user_0296,10,premium,19.99,paid,19.99,True
user_0296,11,premium,19.99,paid,19.99,True
user_0296,12,premium,19.99,paid,19.99,True
user_0297,1,basic,9.99,paid,9.99,True
user_0297,2,basic,9.99,paid,9.99,True
user_0297,3,basic,9.99,failed,0.0,False
user_0298,1,premium,19.99,paid,19.99,True
user_0298,2,premium,19.99,paid,19.99,True
user_0298,3,premium,19.99,paid,19.99,True
user_0298,4,premium,19.99,paid,19.99,True
user_0298,5,premium,19.99,paid,19.99,True
user_0298,6,premium,19.99,paid,19.99,True
user_0298,7,premium,19.99,paid,19.99,True
user_0298,8,premium,19.99,paid,19.99,True
user_0298,9,premium,19.99,failed,0.0,False
user_0299,1,basic,9.99,paid,9.99,True
user_0299,2,basic,9.99,paid,9.99,True
user_0299,3,basic,9.99,paid,9.99,True
user_0299,4,basic,9.99,paid,9.99,True
user_0299,5,basic,9.99,paid,9.99,True
user_0299,6,basic,9.99,failed,0.0,False
user_0300,1,basic,9.99,paid,9.99,True
user_0300,2,basic,9.99,failed,0.0,False
user_0301,1,basic,9.99,paid,9.99,True
user_0301,2,basic,9.99,paid,9.99,True
user_0301,3,basic,9.99,paid,9.99,True
user_0301,4,basic,9.99,paid,9.99,True
user_0301,5,basic,9.99,paid,9.99,True
user_0301,6,basic,9.99,failed,0.0,False
user_0302,1,basic,9.99,paid,9.99,True
user_0302,2,basic,9.99,failed,0.0,False
user_0303,1,premium,19.99,paid,19.99,True
user_0303,2,premium,19.99,paid,19.99,True
user_0303,3,premium,19.99,paid,19.99,True
user_0303,4,premium,19.99,paid,19.99,True
user_0303,5,premium,19.99,paid,19.99,True
user_0303,6,premium,19.99,paid,19.99,True
user_0303,7,premium,19.99,paid,19.99,True
user_0303,8,premium,19.99,paid,19.99,True
user_0303,9,premium,19.99,paid,19.99,True
user_0303,10,premium,19.99,paid,19.99,True
user_0303,11,premium,19.99,paid,19.99,True
user_0303,12,premium,19.99,paid,19.99,True
user_0304,1,premium,19.99,paid,19.99,True
user_0304,2,premium,19.99,paid,19.99,True
user_0304,3,premium,19.99,paid,19.99,True
user_0304,4,premium,19.99,paid,19.99,True
user_0304,5,premium,19.99,paid,19.99,True
user_0304,6,premium,19.99,paid,19.99,True
user_0304,7,premium,19.99,paid,19.99,True
user_0304,8,premium,19.99,failed,0.0,False
user_0305,1,premium,19.99,paid,19.99,True
user_0305,2,premium,19.99,paid,19.99,True
user_0305,3,premium,19.99,paid,19.99,True
user_0305,4,premium,19.99,paid,19.99,True
user_0305,5,premium,19.99,paid,19.99,True
user_0305,6,premium,19.99,paid,19.99,True
user_0305,7,premium,19.99,paid,19.99,True
user_0305,8,premium,19.99,paid,19.99,True
user_0305,9,premium,19.99,paid,19.99,True
user_0305,10,premium,19.99,paid,19.99,True
user_0305,11,premium,19.99,paid,19.99,True
user_0305,12,premium,19.99,paid,19.99,True
user_0306,1,basic,9.99,paid,9.99,True
user_0306,2,basic,9.99,paid,9.99,True
user_0306,3,basic,9.99,paid,9.99,True
user_0306,4,basic,9.99,paid,9.99,True
user_0306,5,basic,9.99,paid,9.99,True
user_0306,6,basic,9.99,paid,9.99,True
user_0306,7,basic,9.99,paid,9.99,True
user_0306,8,basic,9.99,paid,9.99,True
user_0306,9,basic,9.99,paid,9.99,True
user_0306,10,basic,9.99,paid,9.99,True
user_0306,11,basic,9.99,paid,9.99,True
user_0306,12,basic,9.99,paid,9.99,True
user_0307,1,basic,9.99,paid,9.99,True
user_0307,2,basic,9.99,paid,9.99,True
user_0307,3,basic,9.99,paid,9.99,True
user_0307,4,basic,9.99,paid,9.99,True
user_0307,5,basic,9.99,paid,9.99,True
user_0307,6,basic,9.99,paid,9.99,True
user_0307,7,basic,9.99,paid,9.99,True
user_0307,8,basic,9.99,paid,9.99,True
user_0307,9,basic,9.99,paid,9.99,True
user_0307,10,basic,9.99,failed,0.0,True
user_0307,11,basic,9.99,paid,9.99,True
user_0307,12,basic,9.99,paid,9.99,True
user_0308,1,premium,19.99,paid,19.99,True
user_0308,2,premium,19.99,paid,19.99,True
user_0308,3,premium,19.99,paid,19.99,True
user_0308,4,premium,19.99,failed,0.0,True
user_0308,5,premium,19.99,paid,19.99,True
user_0308,6,premium,19.99,paid,19.99,True
user_0308,7,premium,19.99,paid,19.99,True
user_0308,8,premium,19.99,paid,19.99,True
user_0308,9,premium,19.99,paid,19.99,True
user_0308,10,premium,19.99,paid,19.99,True
user_0308,11,premium,19.99,paid,19.99,True
user_0308,12,premium,19.99,paid,19.99,True
user_0309,1,basic,9.99,paid,9.99,True
user_0309,2,basic,9.99,paid,9.99,True
user_0309,3,basic,9.99,paid,9.99,True
user_0309,4,basic,9.99,paid,9.99,True
user_0309,5,basic,9.99,paid,9.99,True
user_0309,6,basic,9.99,paid,9.99,True
user_0309,7,basic,9.99,paid,9.99,True
user_0309,8,basic,9.99,failed,0.0,False
user_0310,1,basic,9.99,paid,9.99,True
user_0310,2,basic,9.99,paid,9.99,True
user_0310,3,basic,9.99,paid,9.99,True
user_0310,4,basic,9.99,paid,9.99,True
user_0310,5,basic,9.99,failed,0.0,True
user_0310,6,basic,9.99,paid,9.99,True
user_0310,7,basic,9.99,paid,9.99,True
user_0310,8,basic,9.99,paid,9.99,True
user_0310,9,basic,9.99,paid,9.99,True
user_0310,10,basic,9.99,paid,9.99,True
user_0310,11,basic,9.99,paid,9.99,True
user_0310,12,basic,9.99,paid,9.99,True
user_0311,1,basic,9.99,paid,9.99,True
user_0311,2,basic,9.99,paid,9.99,True
user_0311,3,basic,9.99,paid,9.99,True
user_0311,4,basic,9.99,paid,9.99,True
user_0311,5,basic,9.99,paid,9.99,True
user_0311,6,basic,9.99,paid,9.99,True
user_0311,7,basic,9.99,paid,9.99,True
user_0311,8,basic,9.99,paid,9.99,True
user_0311,9,basic,9.99,paid,9.99,True
user_0311,10,basic,9.99,paid,9.99,True
user_0311,11,basic,9.99,paid,9.99,True
user_0311,12,basic,9.99,paid,9.99,True
user_0312,1,basic,9.99,paid,9.99,True
user_0312,2,basic,9.99,paid,9.99,True
user_0312,3,basic,9.99,paid,9.99,True
user_0312,4,basic,9.99,paid,9.99,True
user_0312,5,basic,9.99,paid,9.99,True
user_0312,6,basic,9.99,paid,9.99,True
user_0312,7,basic,9.99,paid,9.99,True
user_0312,8,basic,9.99,paid,9.99,True
user_0312,9,basic,9.99,failed,0.0,False
user_0313,1,premium,19.99,paid,19.99,True
user_0313,2,premium,19.99,paid,19.99,True
user_0313,3,premium,19.99,paid,19.99,True
user_0313,4,premium,19.99,failed,0.0,False
user_0314,1,premium,19.99,paid,19.99,True
user_0314,2,premium,19.99,paid,19.99,True
user_0314,3,premium,19.99,paid,19.99,True
user_0314,4,premium,19.99,failed,0.0,True
user_0314,5,premium,19.99,paid,19.99,True
user_0314,6,premium,19.99,paid,19.99,True
user_0314,7,premium,19.99,paid,19.99,True
user_0314,8,premium,19.99,paid,19.99,True
user_0314,9,premium,19.99,paid,19.99,True
user_0314,10,premium,19.99,paid,19.99,True
user_0314,11,premium,19.99,paid,19.99,True
user_0314,12,premium,19.99,paid,19.99,True
user_0315,1,premium,19.99,paid,19.99,True
user_0315,2,premium,19.99,paid,19.99,True
user_0315,3,premium,19.99,paid,19.99,True
user_0315,4,premium,19.99,paid,19.99,True
user_0315,5,premium,19.99,paid,19.99,True
user_0315,6,premium,19.99,paid,19.99,True
user_0315,7,premium,19.99,paid,19.99,True
user_0315,8,premium,19.99,paid,19.99,True
user_0315,9,premium,19.99,paid,19.99,True
user_0315,10,premium,19.99,paid,19.99,True
user_0315,11,premium,19.99,paid,19.99,True
user_0315,12,premium,19.99,paid,19.99,True
user_0316,1,basic,9.99,paid,9.99,True
user_0316,2,basic,9.99,paid,9.99,True
user_0316,3,basic,9.99,paid,9.99,True
user_0316,4,basic,9.99,failed,0.0,True
user_0316,5,basic,9.99,paid,9.99,True
user_0316,6,basic,9.99,paid,9.99,True
user_0316,7,basic,9.99,failed,0.0,True
user_0316,8,basic,9.99,failed,0.0,False
user_0317,1,basic,9.99,paid,9.99,True
user_0317,2,basic,9.99,paid,9.99,True
user_0317,3,basic,9.99,paid,9.99,True
user_0317,4,basic,9.99,failed,0.0,False
user_0318,1,basic,9.99,paid,9.99,True
user_0318,2,basic,9.99,paid,9.99,True
user_0318,3,basic,9.99,paid,9.99,True
user_0318,4,basic,9.99,paid,9.99,True
user_0318,5,basic,9.99,paid,9.99,True
user_0318,6,basic,9.99,paid,9.99,True
user_0318,7,basic,9.99,paid,9.99,True
user_0318,8,basic,9.99,paid,9.99,True
user_0318,9,basic,9.99,paid,9.99,True
user_0318,10,basic,9.99,paid,9.99,True
user_0318,11,basic,9.99,paid,9.99,True
user_0318,12,basic,9.99,failed,0.0,True
user_0319,1,basic,9.99,paid,9.99,True
user_0319,2,basic,9.99,failed,0.0,False
user_0320,1,basic,9.99,paid,9.99,True
user_0320,2,basic,9.99,paid,9.99,True
user_0320,3,basic,9.99,paid,9.99,True
user_0320,4,basic,9.99,paid,9.99,True
user_0320,5,basic,9.99,paid,9.99,True
user_0320,6,basic,9.99,paid,9.99,True
user_0320,7,basic,9.99,paid,9.99,True
user_0320,8,basic,9.99,paid,9.99,True
user_0320,9,basic,9.99,paid,9.99,True
user_0320,10,basic,9.99,paid,9.99,True
user_0320,11,basic,9.99,paid,9.99,True
user_0320,12,basic,9.99,paid,9.99,True
user_0321,1,premium,19.99,paid,19.99,True
user_0321,2,premium,19.99,paid,19.99,True
user_0321,3,premium,19.99,paid,19.99,True
user_0321,4,premium,19.99,paid,19.99,True
user_0321,5,premium,19.99,paid,19.99,True
user_0321,6,premium,19.99,paid,19.99,True
user_0321,7,premium,19.99,paid,19.99,True
user_0321,8,premium,19.99,paid,19.99,True
user_0321,9,premium,19.99,paid,19.99,True
user_0321,10,premium,19.99,paid,19.99,True
user_0321,11,premium,19.99,paid,19.99,True
user_0321,12,premium,19.99,paid,19.99,True
user_0322,1,premium,19.99,paid,19.99,True
user_0322,2,premium,19.99,paid,19.99,True
user_0322,3,premium,19.99,paid,19.99,True
user_0322,4,premium,19.99,paid,19.99,True
user_0322,5,premium,19.99,paid,19.99,True
user_0322,6,premium,19.99,paid,19.99,True
user_0322,7,premium,19.99,paid,19.99,True
user_0322,8,premium,19.99,paid,19.99,True
user_0322,9,premium,19.99,paid,19.99,True
user_0322,10,premium,19.99,paid,19.99,True
user_0322,11,premium,19.99,paid,19.99,True
user_0322,12,premium,19.99,paid,19.99,True
user_0323,1,basic,9.99,paid,9.99,True
user_0323,2,basic,9.99,paid,9.99,True
user_0323,3,basic,9.99,paid,9.99,True
user_0323,4,basic,9.99,failed,0.0,True
user_0323,5,basic,9.99,paid,9.99,True
user_0323,6,basic,9.99,paid,9.99,True
user_0323,7,basic,9.99,failed,0.0,True
user_0323,8,basic,9.99,paid,9.99,True
user_0323,9,basic,9.99,paid,9.99,True
user_0323,10,basic,9.99,paid,9.99,True
user_0323,11,basic,9.99,failed,0.0,False
user_0324,1,premium,19.99,paid,19.99,True
user_0324,2,premium,19.99,paid,19.99,True
user_0324,3,premium,19.99,paid,19.99,True
user_0324,4,premium,19.99,paid,19.99,True
user_0324,5,premium,19.99,paid,19.99,True
user_0324,6,premium,19.99,paid,19.99,True
user_0324,7,premium,19.99,paid,19.99,True
user_0324,8,premium,19.99,paid,19.99,True
user_0324,9,premium,19.99,paid,19.99,True
user_0324,10,premium,19.99,paid,19.99,True
user_0324,11,premium,19.99,paid,19.99,True
user_0324,12,premium,19.99,paid,19.99,True
user_0325,1,premium,19.99,paid,19.99,True
user_0325,2,premium,19.99,paid,19.99,True
user_0325,3,premium,19.99,paid,19.99,True
user_0325,4,premium,19.99,paid,19.99,True
user_0325,5,premium,19.99,paid,19.99,True
user_0325,6,premium,19.99,paid,19.99,True
user_0325,7,premium,19.99,paid,19.99,True
user_0325,8,premium,19.99,paid,19.99,True
user_0325,9,premium,19.99,paid,19.99,True
user_0325,10,premium,19.99,paid,19.99,True
user_0325,11,premium,19.99,paid,19.99,True
user_0325,12,premium,19.99,paid,19.99,True
user_0326,1,basic,9.99,paid,9.99,True
user_0326,2,basic,9.99,paid,9.99,True
user_0326,3,basic,9.99,paid,9.99,True
user_0326,4,basic,9.99,paid,9.99,True
user_0326,5,basic,9.99,failed,0.0,False
user_0327,1,premium,19.99,paid,19.99,True
user_0327,2,premium,19.99,paid,19.99,True
user_0327,3,premium,19.99,failed,0.0,False
user_0328,1,basic,9.99,paid,9.99,True
user_0328,2,basic,9.99,paid,9.99,True
user_0328,3,basic,9.99,paid,9.99,True
user_0328,4,basic,9.99,paid,9.99,True
user_0328,5,basic,9.99,paid,9.99,True
user_0328,6,basic,9.99,paid,9.99,True
user_0328,7,basic,9.99,paid,9.99,True
user_0328,8,basic,9.99,paid,9.99,True
user_0328,9,basic,9.99,paid,9.99,True
user_0328,10,basic,9.99,paid,9.99,True
user_0328,11,basic,9.99,failed,0.0,True
user_0328,12,basic,9.99,paid,9.99,True
user_0329,1,basic,9.99,paid,9.99,True
user_0329,2,basic,9.99,paid,9.99,True
user_0329,3,basic,9.99,failed,0.0,False
user_0330,1,basic,9.99,paid,9.99,True
user_0330,2,basic,9.99,paid,9.99,True
user_0330,3,basic,9.99,paid,9.99,True
user_0330,4,basic,9.99,paid,9.99,True
user_0330,5,basic,9.99,paid,9.99,True
user_0330,6,basic,9.99,paid,9.99,True
user_0330,7,basic,9.99,failed,0.0,False
user_0331,1,premium,19.99,paid,19.99,True
user_0331,2,premium,19.99,failed,0.0,True
user_0331,3,premium,19.99,failed,0.0,False
user_0332,1,basic,9.99,paid,9.99,True
user_0332,2,basic,9.99,paid,9.99,True
user_0332,3,basic,9.99,failed,0.0,True
user_0332,4,basic,9.99,paid,9.99,True
user_0332,5,basic,9.99,paid,9.99,True
user_0332,6,basic,9.99,paid,9.99,True
user_0332,7,basic,9.99,paid,9.99,True
user_0332,8,basic,9.99,paid,9.99,True
user_0332,9,basic,9.99,paid,9.99,True
user_0332,10,basic,9.99,paid,9.99,True
user_0332,11,basic,9.99,paid,9.99,True
user_0332,12,basic,9.99,paid,9.99,True
user_0333,1,basic,9.99,paid,9.99,True
user_0333,2,basic,9.99,paid,9.99,True
user_0333,3,basic,9.99,paid,9.99,True
user_0333,4,basic,9.99,paid,9.99,True
user_0333,5,basic,9.99,paid,9.99,True
user_0333,6,basic,9.99,paid,9.99,True
user_0333,7,basic,9.99,paid,9.99,True
user_0333,8,basic,9.99,paid,9.99,True
user_0333,9,basic,9.99,paid,9.99,True
user_0333,10,basic,9.99,failed,0.0,True
user_0333,11,basic,9.99,paid,9.99,True
user_0333,12,basic,9.99,paid,9.99,True
user_0334,1,basic,9.99,paid,9.99,True
user_0334,2,basic,9.99,paid,9.99,True
user_0334,3,basic,9.99,paid,9.99,True
